"AQS_SITE_ID","POC","SAMPLE_DATE","DAILY_MAX_CONCENTRATION","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","DAILY_CRITERIA_IND","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CMSA_CODE","CMSA","MSA_CODE","MSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","CITY_CODE","CITY","UAR_CODE","UAR","LATITUDE","LONGITUDE","LOCATION","LANDUSE","ELEVATION"
"29-037-0003","1","06/22/2010","0.05400","ppm","46.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","06/23/2010","0.04900","ppm","42.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","06/24/2010","0.05800","ppm","49.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","06/25/2010","0.05500","ppm","47.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","06/26/2010","0.04700","ppm","40.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","06/27/2010","0.04300","ppm","36.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","06/28/2010","0.05000","ppm","42.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","06/29/2010","0.04900","ppm","42.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","06/30/2010","0.05300","ppm","45.00","19","79.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/01/2010","0.05600","ppm","47.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/02/2010","0.06200","ppm","58.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/03/2010","0.04400","ppm","37.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/04/2010","0.03300","ppm","28.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/05/2010","0.02900","ppm","25.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/06/2010","0.03800","ppm","32.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/07/2010","0.03500","ppm","30.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/08/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/09/2010","0.05300","ppm","45.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/10/2010","0.05100","ppm","43.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/11/2010","0.04300","ppm","36.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/12/2010","0.04400","ppm","37.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/13/2010","0.04300","ppm","36.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/14/2010","0.04000","ppm","34.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/15/2010","0.06300","ppm","61.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/16/2010","0.05300","ppm","45.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/17/2010","0.04700","ppm","40.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/18/2010","0.04800","ppm","41.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/19/2010","0.04800","ppm","41.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/20/2010","0.04500","ppm","38.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/21/2010","0.04500","ppm","38.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/22/2010","0.04300","ppm","36.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/23/2010","0.04100","ppm","35.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/24/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/25/2010","0.03700","ppm","31.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/26/2010","0.04000","ppm","34.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/27/2010","0.04900","ppm","42.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/28/2010","0.04500","ppm","38.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/29/2010","0.04500","ppm","38.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/30/2010","0.03100","ppm","26.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","07/31/2010","0.04900","ppm","42.00","19","79.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","08/01/2010","0.03900","ppm","33.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","08/02/2010","0.04900","ppm","42.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","08/03/2010","0.04400","ppm","37.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","08/04/2010","0.05600","ppm","47.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","08/05/2010","0.05600","ppm","47.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","08/06/2010","0.04600","ppm","39.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","08/07/2010","0.04900","ppm","42.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
"29-037-0003","1","08/08/2010","0.05700","ppm","48.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","3760","Kansas City,MO-KS","29","Missouri","037","Cass","00000","Not in a city","0000","NOT IN AN URBAN AREA","38.759760","-94.579970","RURAL","INDUSTRIAL","314.00"
